"id_order","sku"
302374,"STA0033"
302390,"FCM0003-2"
302394,"JBL0117"
302395,"SYN0140"
302398,"APP1804"
302401,"OWC0046"
302403,"CRU0017-2"
302404,"WDT0366"
302411,"TPL0032"
302411,"KAN0046"
302414,"PIE0022"
302420,"CRU0026-2"
302426,"TRK0005"
302429,"CRU0026"
302430,"SEA0100"
302438,"LOG0078"
302445,"APP0921"
302450,"KIN0155"
302458,"KIN0153-2"
302461,"SYN0133"
302470,"NTE0014"
302505,"OWC0054-2"
302510,"WAC0173"
302512,"IFX0028"
302521,"SYN0120"
302530,"SAN0128"
302531,"HGD0001"
302545,"SEA0100"
302556,"SAM0110"
302571,"OWC0177"
302580,"PHI0057"
302580,"PHI0066"
302586,"APP0404"
302592,"BNQ0043"
302603,"BLM0010"
302607,"PEB0009"
302612,"SEA0100"
302620,"APP0695"
302626,"WAC0160"
302627,"LEX0021"
302636,"LOG0169"
302641,"SEA0038"
302641,"ZAG0022"
302655,"SYN0133"
302655,"WDT0177"
302661,"OWC0154"
302666,"APP1641"
302670,"TPL0032"
302672,"BEL0219"
302679,"APP1039"
302709,"STA0036"
302711,"IFX0016"
302714,"SEA0038"
302714,"NTE0020"
302717,"LAC0180"
302717,"APP1913"
302722,"SEA0101"
302728,"ELG0033"
302737,"OWC0183"
302740,"PAC1498"
302741,"FCM0003-2"
302747,"CRU0016-2"
302759,"WAC0084"
302765,"BEL0286"
302765,"WOE0001"
302767,"SAM0069"
302768,"SAN0149"
302774,"SAT0002"
302774,"SAT0028"
302774,"BEL0224"
302775,"LAC0200"
302777,"SPH0007"
302788,"MAC0131"
302795,"TPL0026"
302813,"LAC0196"
302817,"NEA0003"
302824,"SPH0007"
302826,"FCM0003-2"
302841,"APP1804"
302850,"BOS0043"
302857,"PAC1555"
302872,"MUV0166"
302876,"SAT0033"
302879,"CRU0026"
302908,"JAW0034"
302913,"JAW0042"
302916,"JAW0034"
302921,"JAW0034"
302922,"KIN0153-2"
302922,"APP0694"
302928,"PAC1391"
302930,"BOO0062"
302933,"JAW0034"
302935,"JAW0034"
302937,"JAW0034"
302941,"JAW0034"
302943,"JAW0034"
302955,"JAW0034"
302969,"JAW0034"
302975,"JAW0034"
302977,"JAW0034"
302983,"JAW0034"
302985,"JAW0042"
302987,"JAW0042"
302990,"IFX0016"
303004,"JAW0034"
303005,"JAW0034"
303008,"JAW0034"
303015,"KEU0001"
303015,"TPL0032"
303020,"WAC0148"
303023,"JAW0034"
303025,"JAW0042"
303026,"JAW0042"
303033,"JAW0034"
303034,"JAW0042"
303037,"PHI0070"
303037,"PHI0071"
303038,"TPL0011"
303051,"JAW0034"
303056,"PLA0021"
303061,"OWC0161"
303063,"JAW0034"
303070,"WAC0173"
303071,"JAW0034"
303077,"NTE0056"
303084,"NTE0095"
303085,"SEA0096"
303090,"SAN0128"
303091,"APP0692"
303096,"APP0393"
303100,"JAW0034"
303106,"JAW0034"
303108,"JAW0034"
303110,"JAW0034"
303111,"JAW0034"
303116,"OWC0040-2"
303117,"JAW0034"
303118,"QNA0197"
303120,"JAW0034"
303120,"ELG0042"
303121,"JAW0034"
303128,"JAW0042"
303130,"OWC0068-2"
303131,"JAW0034"
303132,"JAW0042"
303140,"WDT0135"
303147,"JAW0034"
303150,"JAW0034"
303174,"TRK0001"
303178,"APP1670"
303183,"FCM0013-2"
303198,"BEL0258"
303198,"BEL0264"
303203,"APP0921"
303205,"APP0692"
303205,"APP0979"
303208,"KAN0046"
303217,"JAW0034"
303230,"SAM0109"
303230,"FCM0003-2"
303232,"JAW0034"
303232,"SAN0151"
303233,"JAW0034"
303238,"JAW0042"
303250,"IFX0028"
303256,"JAW0042"
303259,"NTE0097"
303260,"APP0660"
303264,"OWC0123"
303264,"FCM0004"
303264,"WDT0310"
303269,"JAW0042"
303271,"JAW0034"
303275,"APP0921"
303279,"HTE0001"
303283,"JAW0034"
303286,"OWC0047"
303297,"ELG0033"
303297,"ELG0034"
303302,"IFX0016"
303313,"LOG0078"
303314,"HTE0002"
303316,"SAN0140"
303316,"APP0692"
303339,"APP1184"
303341,"LGE0038"
303343,"WAC0165"
303346,"OWC0035-2"
303346,"SAM0067"
303347,"JAW0034"
303353,"WAC0168"
303355,"SAM0110"
303362,"LGE0040"
303364,"CRU0026-2"
303364,"CRU0045"
303366,"CRU0016-2"
303366,"OWC0007"
303376,"BEL0257"
303397,"SAN0127"
303427,"PIE0003"
303434,"PIE0025"
303434,"PIE0022"
303455,"BEL0282"
303473,"LGE0030"
303482,"MAC0131"
303486,"APP1014"
303507,"OLL0018"
303521,"BEL0264"
303522,"IFX0015"
303524,"JBL0101"
303527,"JAW0034"
303542,"JAW0042"
303542,"JAW0034"
303548,"OTT0157"
303554,"PIE0003"
303557,"APP0478"
303560,"APP1039"
303565,"QNA0143"
303583,"PHI0066"
303588,"JAW0034"
303595,"PAR0065"
303596,"SAN0151"
303599,"OWC0094"
303599,"IFX0131"
303599,"WDT0169"
303614,"WDT0135"
303621,"CRU0046"
303621,"MAC0116"
303624,"NEA0003"
303643,"SYN0092"
303643,"SEA0033"
303660,"CRU0049"
303663,"LOG0078"
303671,"TOS0014"
303693,"BLM0010"
303697,"APP1039"
303699,"SEA0100"
303703,"BEL0170"
303703,"TRK0005"
303704,"FCM0003-2"
303704,"KIN0156"
303705,"WAC0165"
303709,"SAT0002"
303713,"CRU0016-2"
303733,"THU0019"
303738,"SEA0100"
303741,"IFX0016"
303748,"APP1184"
303756,"MOX0012"
303756,"WOE0001"
303774,"WDT0342"
303775,"SAM0068"
303790,"PAC0743"
303790,"CRU0017-2"
303805,"BLM0010"
303814,"SAN0127"
303819,"JAW0034"
303821,"SAN0141"
303822,"SAT0030"
303822,"THU0019"
303823,"SEA0101"
303827,"WDT0357"
303837,"OTR0039"
303838,"ELG0033"
303841,"SAN0127"
303844,"BEL0279"
303851,"CRU0015-2"
303851,"PAC1391"
303851,"PAC1483"
303858,"WDT0135"
303864,"APP1184"
303867,"IFX0016"
303878,"ZAG0016"
303878,"APP1188"
303885,"APP0657"
303895,"BLM0010"
303906,"APP0696"
303920,"JBL0116"
303932,"PHI0053"
303935,"OTT0136"
303937,"JBL0116"
303939,"APP1037"
303943,"GRT0420"
303943,"SAN0155"
303945,"IFX0014"
303956,"JAW0034"
303964,"IFX0028"
303991,"APP0393"
303996,"HTE0004"
304003,"NTE0056"
304010,"APP1184"
304012,"WDT0135"
304020,"CRU0043-4"
304027,"JAW0034"
304027,"WOE0003"
304035,"JAW0034"
304053,"SAN0127"
304055,"SAN0141"
304082,"OWC0007"
304083,"PIE0003"
304085,"WDT0367"
304087,"PAC1555"
304102,"LAC0173"
304106,"STA0032"
304108,"APP1184"
304128,"APP0477"
304130,"WAC0165"
304134,"SAT0028"
304138,"FCM0016"
304142,"SAN0093"
304146,"FCM0013-2"
304157,"BEL0127"
304169,"APP1204"
304172,"CRU0017"
304174,"WAC0165"
304175,"APP0692"
304175,"APP0921"
304185,"SAT0003"
304187,"TPL0034"
304188,"WDT0243"
304190,"APP0692"
304193,"CRU0026-2"
304194,"APP0696"
304197,"SAN0092"
304199,"SEA0043"
304200,"PAC0617"
304214,"KAN0011"
304217,"SAT0030"
304222,"SAT0003"
304238,"APP0692"
304239,"APP1101"
304253,"SAN0140"
304263,"APP0921"
304264,"APP1641"
304278,"STA0027"
304278,"SAT0004"
304291,"MOS0148"
304299,"APP1039"
304317,"BLM0010"
304324,"OWC0018"
304324,"CRU0047"
304324,"OWC0210"
304324,"OTR0039"
304328,"LAC0206"
304335,"WDT0367"
304342,"SAN0157"
304345,"WAC0084"
304347,"BEL0170"
304347,"SAT0027"
304350,"APP0692"
304350,"KIN0144"
304354,"WOE0003"
304363,"IFX0014"
304370,"LOG0078"
304373,"JAW0034"
304389,"THU0019"
304399,"SAN0127"
304407,"MOS0133"
304409,"CRU0026-2"
304410,"QNA0144"
304410,"WDT0135"
304414,"IOT0001"
304415,"NTE0056"
304424,"FCM0003-2"
304424,"OWC0007"
304425,"IFX0028"
304427,"APP0692"
304436,"SAT0030"
304439,"PAC1234"
304446,"GRT0419"
304446,"APP1042"
304446,"APP1037"
304446,"LAC0181"
304447,"APP1184"
304464,"APP1184"
304468,"MOX0012"
304470,"APP1208"
304470,"SAT0004"
304475,"LEX0020"
304478,"FCM0013-2"
304487,"HTE0001"
304494,"WAC0167"
304495,"WAC0165"
304499,"PAC0017"
304505,"KAN0046"
304505,"APP1565"
304508,"PAC1555"
304511,"SAN0105"
304522,"LOG0208"
304523,"APP1134"
304523,"BEL0207"
304524,"ZAG0022"
304525,"BEL0228"
304525,"TUC0271"
304527,"OWC0054"
304529,"APP0921"
304534,"APP0921"
304541,"ZAG0013"
304548,"BEL0209"
304548,"BEL0208"
304554,"WAC0166"
304564,"JAW0034"
304567,"SAN0127"
304570,"THU0019"
304585,"APP0692"
304594,"APP0979"
304603,"MAC0131"
304603,"BEL0209"
304603,"BEL0282"
304608,"LEX0033"
304608,"SAN0093"
304611,"THU0019"
